GEO.id,GEO.id2,GEO.display-label,HC02_VC01,HC03_VC01,HC04_VC01,HC02_VC02,HC03_VC02,HC04_VC02,HC02_VC03,HC03_VC03,HC04_VC03,HC02_VC04,HC03_VC04,HC04_VC04,HC02_VC05,HC03_VC05,HC04_VC05,HC02_VC06,HC03_VC06,HC04_VC06,HC02_VC07,HC03_VC07,HC04_VC07,HC02_VC08,HC03_VC08,HC04_VC08,HC02_VC09,HC03_VC09,HC04_VC09,HC02_VC10,HC03_VC10,HC04_VC10,HC02_VC11,HC03_VC11,HC04_VC11,HC02_VC12,HC03_VC12,HC04_VC12,HC02_VC13,HC03_VC13,HC04_VC13,HC02_VC14,HC03_VC14,HC04_VC14,HC02_VC15,HC03_VC15,HC04_VC15,HC02_VC16,HC03_VC16,HC04_VC16,HC02_VC17,HC03_VC17,HC04_VC17,HC02_VC18,HC03_VC18,HC04_VC18,HC02_VC19,HC03_VC19,HC04_VC19,HC02_VC20,HC03_VC20,HC04_VC20,HC02_VC21,HC03_VC21,HC04_VC21,HC02_VC22,HC03_VC22,HC04_VC22,HC02_VC23,HC03_VC23,HC04_VC23,HC02_VC25,HC03_VC25,HC04_VC25,HC02_VC26,HC03_VC26,HC04_VC26,HC02_VC27,HC03_VC27,HC04_VC27,HC02_VC28,HC03_VC28,HC04_VC28,HC02_VC29,HC03_VC29,HC04_VC29,HC02_VC30,HC03_VC30,HC04_VC30,HC02_VC31,HC03_VC31,HC04_VC31,HC02_VC32,HC03_VC32,HC04_VC32,HC02_VC33,HC03_VC33,HC04_VC33,HC02_VC34,HC03_VC34,HC04_VC34,HC02_VC35,HC03_VC35,HC04_VC35
1400000US11001001803,11001001803,"Census Tract 18.03, District of Columbia, District of Columbia",3066,359,11.7,593,70,11.8,593,70,11.8,244,0,0.0,238,63,26.5,168,31,18.5,82,0,0.0,34,24,70.6,459,49,10.7,177,0,0.0,214,49,22.9,453,91,20.1,2143,253,11.8,923,106,11.5,947,198,20.9,385,102,26.5,3645,(X),(X),562,96,17.1,3524,(X),(X),222,71,32.0,209,71,34.0,62,32,51.6,147,39,26.5,163,(X),(X),435,(X),(X),440,(X),(X),87,(X),(X),63,(X),(X),545,(X),(X),738,(X),(X),814,(X),(X),196,(X),(X),158,(X),(X),888,(X),(X)
1400000US11001001804,11001001804,"Census Tract 18.04, District of Columbia, District of Columbia",4156,715,17.2,896,244,27.2,888,244,27.5,337,19,5.6,392,139,35.5,377,128,34.0,129,8,6.2,132,63,47.7,587,139,23.7,236,11,4.7,304,99,32.6,568,57,10.0,3232,580,17.9,924,135,14.6,1045,230,22.0,481,121,25.2,7741,(X),(X),564,109,19.3,5028,(X),(X),248,49,19.8,223,34,15.2,47,9,19.1,176,25,14.2,311,(X),(X),878,(X),(X),927,(X),(X),335,(X),(X),179,(X),(X),1226,(X),(X),1520,(X),(X),1539,(X),(X),458,(X),(X),269,(X),(X),1609,(X),(X)
1400000US11001001901,11001001901,"Census Tract 19.01, District of Columbia, District of Columbia",3940,453,11.5,776,137,17.7,771,132,17.1,346,27,7.8,364,105,28.8,241,18,7.5,130,9,6.9,100,9,9.0,582,123,21.1,242,18,7.4,290,105,36.2,796,70,8.8,3604,387,10.7,336,66,19.6,596,101,16.9,210,35,16.7,5386,(X),(X),386,66,17.1,6677,(X),(X),246,24,9.8,205,17,8.3,43,0,0.0,162,17,10.5,181,(X),(X),523,(X),(X),544,(X),(X),145,(X),(X),132,(X),(X),597,(X),(X),721,(X),(X),732,(X),(X),181,(X),(X),159,(X),(X),761,(X),(X)
1400000US11001001902,11001001902,"Census Tract 19.02, District of Columbia, District of Columbia",2039,179,8.8,315,38,12.1,303,26,8.6,174,0,0.0,100,9,9.0,66,0,0.0,48,0,0.0,14,0,0.0,243,26,10.7,132,0,0.0,86,9,10.5,467,13,2.8,1985,174,8.8,54,5,9.3,476,94,19.7,183,48,26.2,7315,(X),(X),293,46,15.7,6674,(X),(X),141,13,9.2,124,7,5.6,38,7,18.4,86,0,0.0,125,(X),(X),192,(X),(X),192,(X),(X),38,(X),(X),38,(X),(X),289,(X),(X),325,(X),(X),325,(X),(X),70,(X),(X),70,(X),(X),345,(X),(X)
1400000US11001002001,11001002001,"Census Tract 20.01, District of Columbia, District of Columbia",2463,428,17.4,433,63,14.5,433,63,14.5,262,21,8.0,139,38,27.3,173,24,13.9,121,14,11.6,36,10,27.8,283,41,14.5,154,9,5.8,113,28,24.8,294,58,19.7,2077,364,17.5,386,64,16.6,880,254,28.9,460,115,25.0,5549,(X),(X),420,139,33.1,4476,(X),(X),138,20,14.5,115,12,10.4,41,0,0.0,74,12,16.2,192,(X),(X),500,(X),(X),555,(X),(X),87,(X),(X),56,(X),(X),617,(X),(X),736,(X),(X),758,(X),(X),147,(X),(X),111,(X),(X),821,(X),(X)
1400000US11001002002,11001002002,"Census Tract 20.02, District of Columbia, District of Columbia",3679,354,9.6,766,83,10.8,756,73,9.7,434,26,6.0,244,47,19.3,222,5,2.3,130,0,0.0,62,5,8.1,556,68,12.2,317,26,8.2,191,42,22.0,619,76,12.3,3195,273,8.5,484,81,16.7,840,205,24.4,391,96,24.6,6192,(X),(X),449,109,24.3,4543,(X),(X),201,70,34.8,181,70,38.7,30,14,46.7,151,56,37.1,206,(X),(X),481,(X),(X),508,(X),(X),113,(X),(X),97,(X),(X),566,(X),(X),744,(X),(X),758,(X),(X),153,(X),(X),122,(X),(X),910,(X),(X)
1400000US11001002101,11001002101,"Census Tract 21.01, District of Columbia, District of Columbia",5155,1008,19.6,1238,379,30.6,1228,369,30.0,498,135,27.1,594,195,32.8,396,151,38.1,196,56,28.6,173,76,43.9,911,251,27.6,374,105,28.1,428,126,29.4,751,117,15.6,4447,760,17.1,708,248,35.0,1137,268,23.6,536,110,20.5,7475,(X),(X),601,158,26.3,5576,(X),(X),257,44,17.1,222,40,18.0,62,9,14.5,160,31,19.4,391,(X),(X),1150,(X),(X),1218,(X),(X),456,(X),(X),324,(X),(X),1321,(X),(X),1861,(X),(X),1927,(X),(X),680,(X),(X),500,(X),(X),2144,(X),(X)
1400000US11001002102,11001002102,"Census Tract 21.02, District of Columbia, District of Columbia",4623,419,9.1,906,90,9.9,906,90,9.9,400,0,0.0,397,90,22.7,269,14,5.2,126,0,0.0,94,14,14.9,675,76,11.3,274,0,0.0,331,76,23.0,874,71,8.1,4264,366,8.6,359,53,14.8,1062,157,14.8,442,66,14.9,7224,(X),(X),620,91,14.7,5565,(X),(X),311,58,18.6,262,45,17.2,71,0,0.0,191,45,23.6,288,(X),(X),564,(X),(X),617,(X),(X),118,(X),(X),85,(X),(X),865,(X),(X),971,(X),(X),995,(X),(X),218,(X),(X),145,(X),(X),1055,(X),(X)
1400000US11001002201,11001002201,"Census Tract 22.01, District of Columbia, District of Columbia",3498,472,13.5,823,146,17.7,823,146,17.7,440,85,19.3,332,59,17.8,247,68,27.5,163,49,30.1,69,17,24.6,610,100,16.4,305,58,19.0,269,42,15.6,632,121,19.1,3098,345,11.1,400,127,31.8,560,174,31.1,268,91,34.0,3598,(X),(X),292,83,28.4,4446,(X),(X),196,88,44.9,126,61,48.4,39,29,74.4,87,32,36.8,122,(X),(X),651,(X),(X),692,(X),(X),206,(X),(X),146,(X),(X),759,(X),(X),892,(X),(X),982,(X),(X),288,(X),(X),203,(X),(X),1199,(X),(X)
1400000US11001002202,11001002202,"Census Tract 22.02, District of Columbia, District of Columbia",3000,458,15.3,710,152,21.4,710,152,21.4,240,0,0.0,419,138,32.9,216,65,30.1,43,0,0.0,162,65,40.1,532,105,19.7,200,0,0.0,292,91,31.2,480,55,11.5,2785,452,16.2,215,6,2.8,748,137,18.3,353,73,20.7,6068,(X),(X),395,64,16.2,4978,(X),(X),180,32,17.8,170,27,15.9,66,0,0.0,104,27,26.0,286,(X),(X),600,(X),(X),633,(X),(X),194,(X),(X),112,(X),(X),698,(X),(X),868,(X),(X),907,(X),(X),261,(X),(X),169,(X),(X),994,(X),(X)
1400000US11001002301,11001002301,"Census Tract 23.01, District of Columbia, District of Columbia",2986,548,18.4,664,215,32.4,664,215,32.4,244,31,12.7,395,184,46.6,201,72,35.8,76,23,30.3,125,49,39.2,493,151,30.6,190,16,8.4,278,135,48.6,511,77,15.1,2843,521,18.3,143,27,18.9,579,133,23.0,219,37,16.9,2527,(X),(X),360,96,26.7,5516,(X),(X),168,47,28.0,118,40,33.9,38,7,18.4,80,33,41.3,293,(X),(X),602,(X),(X),620,(X),(X),235,(X),(X),166,(X),(X),670,(X),(X),825,(X),(X),857,(X),(X),287,(X),(X),202,(X),(X),1009,(X),(X)
1400000US11001002302,11001002302,"Census Tract 23.02, District of Columbia, District of Columbia",1136,271,23.9,114,12,10.5,102,0,0.0,27,0,0.0,47,0,0.0,50,0,0.0,16,0,0.0,29,0,0.0,67,0,0.0,21,0,0.0,18,0,0.0,60,0,0.0,1018,236,23.2,118,35,29.7,663,234,35.3,299,117,39.1,8346,(X),(X),364,117,32.1,6138,(X),(X),24,0,0.0,24,0,0.0,0,0,(X),24,0,0.0,222,(X),(X),289,(X),(X),318,(X),(X),12,(X),(X),12,(X),(X),338,(X),(X),338,(X),(X),342,(X),(X),12,(X),(X),12,(X),(X),342,(X),(X)
1400000US11001002400,11001002400,"Census Tract 24, District of Columbia, District of Columbia",3578,540,15.1,833,166,19.9,827,160,19.3,371,32,8.6,379,123,32.5,252,70,27.8,122,21,17.2,104,49,47.1,616,101,16.4,254,11,4.3,307,85,27.7,599,97,16.2,3207,470,14.7,371,70,18.9,653,156,23.9,310,67,21.6,6254,(X),(X),343,89,25.9,5475,(X),(X),242,59,24.4,190,59,31.1,65,25,38.5,125,34,27.2,296,(X),(X),725,(X),(X),734,(X),(X),204,(X),(X),133,(X),(X),872,(X),(X),1129,(X),(X),1163,(X),(X),336,(X),(X),251,(X),(X),1233,(X),(X)
1400000US11001002501,11001002501,"Census Tract 25.01, District of Columbia, District of Columbia",2374,309,13.0,510,46,9.0,505,41,8.1,395,35,8.9,85,0,0.0,202,18,8.9,181,12,6.6,15,0,0.0,350,23,6.6,246,23,9.3,85,0,0.0,375,72,19.2,1998,235,11.8,376,74,19.7,608,216,35.5,322,112,34.8,3759,(X),(X),286,104,36.4,4452,(X),(X),128,60,46.9,112,48,42.9,48,30,62.5,64,18,28.1,156,(X),(X),376,(X),(X),381,(X),(X),65,(X),(X),47,(X),(X),449,(X),(X),544,(X),(X),618,(X),(X),161,(X),(X),138,(X),(X),681,(X),(X)
1400000US11001002502,11001002502,"Census Tract 25.02, District of Columbia, District of Columbia",5463,1047,19.2,1354,352,26.0,1335,338,25.3,638,125,19.6,584,213,36.5,468,149,31.8,232,81,34.9,178,68,38.2,921,204,22.1,434,51,11.8,432,153,35.4,628,51,8.1,3990,766,19.2,1473,281,19.1,1413,382,27.0,770,216,28.1,5288,(X),(X),643,166,25.8,6096,(X),(X),256,51,19.9,216,51,23.6,59,14,23.7,157,37,23.6,565,(X),(X),1386,(X),(X),1407,(X),(X),400,(X),(X),240,(X),(X),1608,(X),(X),2139,(X),(X),2207,(X),(X),704,(X),(X),513,(X),(X),2402,(X),(X)
1400000US11001002600,11001002600,"Census Tract 26, District of Columbia, District of Columbia",2193,186,8.5,352,33,9.4,352,33,9.4,284,0,0.0,48,33,68.8,115,0,0.0,108,0,0.0,7,0,0.0,269,33,12.3,208,0,0.0,41,33,80.5,524,41,7.8,2017,173,8.6,176,13,7.4,605,127,21.0,259,55,21.2,7189,(X),(X),346,72,20.8,6211,(X),(X),204,33,16.2,129,13,10.1,7,7,100.0,122,6,4.9,139,(X),(X),193,(X),(X),207,(X),(X),33,(X),(X),33,(X),(X),226,(X),(X),231,(X),(X),238,(X),(X),33,(X),(X),33,(X),(X),258,(X),(X)
1400000US11001002701,11001002701,"Census Tract 27.01, District of Columbia, District of Columbia",5559,931,16.7,819,286,34.9,810,277,34.2,443,96,21.7,161,77,47.8,286,71,24.8,165,14,8.5,32,22,68.8,584,217,37.2,311,82,26.4,134,60,44.8,369,45,12.2,3899,599,15.4,1660,332,20.0,2497,399,16.0,1268,154,12.1,5125,(X),(X),1229,245,19.9,6166,(X),(X),191,23,12.0,167,14,8.4,88,0,0.0,79,14,17.7,438,(X),(X),1169,(X),(X),1197,(X),(X),298,(X),(X),238,(X),(X),1452,(X),(X),1822,(X),(X),1891,(X),(X),474,(X),(X),372,(X),(X),1993,(X),(X)
1400000US11001002702,11001002702,"Census Tract 27.02, District of Columbia, District of Columbia",6052,1122,18.5,910,213,23.4,882,193,21.9,527,50,9.5,245,137,55.9,547,121,22.1,368,28,7.6,125,87,69.6,425,86,20.2,218,22,10.1,128,58,45.3,414,158,38.2,4191,678,16.2,1861,444,23.9,2697,696,25.8,1572,375,23.9,5097,(X),(X),1125,321,28.5,4385,(X),(X),304,141,46.4,205,78,38.0,73,41,56.2,132,37,28.0,481,(X),(X),1534,(X),(X),1576,(X),(X),345,(X),(X),139,(X),(X),1844,(X),(X),2106,(X),(X),2188,(X),(X),406,(X),(X),177,(X),(X),2218,(X),(X)
1400000US11001002801,11001002801,"Census Tract 28.01, District of Columbia, District of Columbia",3603,1075,29.8,928,316,34.1,928,316,34.1,440,109,24.8,380,193,50.8,405,184,45.4,193,61,31.6,185,123,66.5,600,147,24.5,298,48,16.1,218,85,39.0,268,83,31.0,2386,780,32.7,1217,295,24.2,933,337,36.1,492,138,28.0,4985,(X),(X),441,199,45.1,4512,(X),(X),107,56,52.3,102,56,54.9,37,19,51.4,65,37,56.9,596,(X),(X),1410,(X),(X),1443,(X),(X),445,(X),(X),222,(X),(X),1683,(X),(X),1778,(X),(X),1809,(X),(X),542,(X),(X),293,(X),(X),1963,(X),(X)
1400000US11001002802,11001002802,"Census Tract 28.02, District of Columbia, District of Columbia",4557,1505,33.0,1012,430,42.5,989,414,41.9,501,184,36.7,353,216,61.2,358,179,50.0,164,65,39.6,137,100,73.0,669,245,36.6,355,119,33.5,226,126,55.8,361,113,31.3,2312,756,32.7,2245,749,33.4,1525,544,35.7,781,198,25.4,5206,(X),(X),744,346,46.5,5616,(X),(X),208,105,50.5,171,72,42.1,48,32,66.7,123,40,32.5,542,(X),(X),1737,(X),(X),1803,(X),(X),516,(X),(X),320,(X),(X),2139,(X),(X),2470,(X),(X),2548,(X),(X),688,(X),(X),443,(X),(X),2686,(X),(X)
1400000US11001002900,11001002900,"Census Tract 29, District of Columbia, District of Columbia",4161,815,19.6,1037,241,23.2,1017,221,21.7,586,68,11.6,341,102,29.9,351,64,18.2,181,17,9.4,140,47,33.6,729,169,23.2,439,51,11.6,222,67,30.2,381,110,28.9,3201,675,21.1,960,140,14.6,1110,321,28.9,655,164,25.0,6463,(X),(X),455,157,34.5,5266,(X),(X),173,75,43.4,132,52,39.4,35,10,28.6,97,42,43.3,389,(X),(X),1113,(X),(X),1142,(X),(X),379,(X),(X),282,(X),(X),1324,(X),(X),1500,(X),(X),1614,(X),(X),531,(X),(X),348,(X),(X),1687,(X),(X)
1400000US11001003000,11001003000,"Census Tract 30, District of Columbia, District of Columbia",2742,1035,37.7,922,429,46.5,887,394,44.4,319,71,22.3,550,314,57.1,285,165,57.9,112,34,30.4,173,131,75.7,663,264,39.8,224,42,18.8,421,213,50.6,78,22,28.2,2210,868,39.3,532,167,31.4,716,252,35.2,436,162,37.2,6878,(X),(X),280,90,32.1,5313,(X),(X),29,6,20.7,29,6,20.7,5,0,0.0,24,6,25.0,766,(X),(X),1259,(X),(X),1322,(X),(X),585,(X),(X),436,(X),(X),1433,(X),(X),1494,(X),(X),1534,(X),(X),653,(X),(X),492,(X),(X),1637,(X),(X)
1400000US11001003100,11001003100,"Census Tract 31, District of Columbia, District of Columbia",2800,397,14.2,626,160,25.6,607,141,23.2,320,46,14.4,250,87,34.8,230,50,21.7,138,6,4.3,80,44,55.0,423,91,21.5,220,40,18.2,178,43,24.2,355,38,10.7,2129,348,16.3,671,49,7.3,612,98,16.0,274,49,17.9,3655,(X),(X),338,49,14.5,7498,(X),(X),136,14,10.3,110,14,12.7,35,7,20.0,75,7,9.3,159,(X),(X),588,(X),(X),612,(X),(X),198,(X),(X),124,(X),(X),842,(X),(X),953,(X),(X),1106,(X),(X),331,(X),(X),215,(X),(X),1272,(X),(X)
1400000US11001003200,11001003200,"Census Tract 32, District of Columbia, District of Columbia",4471,1151,25.7,1193,437,36.6,1189,433,36.4,449,125,27.8,675,302,44.7,373,168,45.0,135,62,45.9,222,100,45.0,888,301,33.9,321,67,20.9,512,228,44.5,554,83,15.0,3938,1060,26.9,533,91,17.1,928,262,28.2,536,162,30.2,5020,(X),(X),392,100,25.5,4849,(X),(X),199,51,25.6,138,38,27.5,40,0,0.0,98,38,38.8,592,(X),(X),1301,(X),(X),1402,(X),(X),549,(X),(X),375,(X),(X),1623,(X),(X),1771,(X),(X),1848,(X),(X),644,(X),(X),463,(X),(X),1971,(X),(X)
1400000US11001003301,11001003301,"Census Tract 33.01, District of Columbia, District of Columbia",2638,614,23.3,542,183,33.8,537,178,33.1,182,14,7.7,333,164,49.2,124,18,14.5,47,0,0.0,77,18,23.4,438,160,36.5,154,14,9.1,262,146,55.7,341,91,26.7,2445,556,22.7,193,58,30.1,895,245,27.4,553,109,19.7,5428,(X),(X),342,136,39.8,6893,(X),(X),137,55,40.1,85,31,36.5,29,0,0.0,56,31,55.4,383,(X),(X),724,(X),(X),783,(X),(X),231,(X),(X),192,(X),(X),858,(X),(X),945,(X),(X),984,(X),(X),268,(X),(X),222,(X),(X),1088,(X),(X)
1400000US11001003302,11001003302,"Census Tract 33.02, District of Columbia, District of Columbia",1874,283,15.1,392,64,16.3,392,64,16.3,174,0,0.0,183,60,32.8,139,12,8.6,82,0,0.0,33,12,36.4,265,52,19.6,96,0,0.0,150,48,32.0,200,23,11.5,1853,277,14.9,21,6,28.6,506,136,26.9,289,93,32.2,5527,(X),(X),217,43,19.8,6363,(X),(X),68,14,20.6,64,10,15.6,29,0,0.0,35,10,28.6,200,(X),(X),354,(X),(X),365,(X),(X),72,(X),(X),60,(X),(X),390,(X),(X),483,(X),(X),547,(X),(X),118,(X),(X),106,(X),(X),557,(X),(X)
1400000US11001003400,11001003400,"Census Tract 34, District of Columbia, District of Columbia",2411,969,40.2,520,314,60.4,520,314,60.4,132,16,12.1,374,293,78.3,205,122,59.5,53,0,0.0,138,117,84.8,363,211,58.1,89,16,18.0,265,195,73.6,310,119,38.4,2284,935,40.9,127,34,26.8,847,338,39.9,455,181,39.8,5459,(X),(X),392,157,40.1,5192,(X),(X),159,57,35.8,139,47,33.8,37,4,10.8,102,43,42.2,505,(X),(X),1080,(X),(X),1115,(X),(X),314,(X),(X),211,(X),(X),1157,(X),(X),1225,(X),(X),1288,(X),(X),318,(X),(X),215,(X),(X),1333,(X),(X)
1400000US11001003500,11001003500,"Census Tract 35, District of Columbia, District of Columbia",1947,699,35.9,400,162,40.5,400,162,40.5,114,0,0.0,267,162,60.7,164,76,46.3,33,0,0.0,126,76,60.3,274,104,38.0,95,0,0.0,165,104,63.0,294,100,34.0,1677,688,41.0,270,11,4.1,639,291,45.5,348,141,40.5,3413,(X),(X),291,150,51.5,4214,(X),(X),150,77,51.3,136,77,56.6,69,31,44.9,67,46,68.7,383,(X),(X),896,(X),(X),896,(X),(X),237,(X),(X),149,(X),(X),979,(X),(X),1056,(X),(X),1105,(X),(X),272,(X),(X),184,(X),(X),1242,(X),(X)
1400000US11001003600,11001003600,"Census Tract 36, District of Columbia, District of Columbia",3909,1092,27.9,862,206,23.9,852,196,23.0,281,13,4.6,550,162,29.5,317,88,27.8,112,7,6.3,205,81,39.5,608,134,22.0,179,6,3.4,408,107,26.2,438,211,48.2,3083,956,31.0,826,136,16.5,1637,653,39.9,971,350,36.0,4989,(X),(X),666,303,45.5,3736,(X),(X),296,170,57.4,273,159,58.2,61,23,37.7,212,136,64.2,549,(X),(X),1383,(X),(X),1498,(X),(X),359,(X),(X),252,(X),(X),1786,(X),(X),1986,(X),(X),2104,(X),(X),570,(X),(X),385,(X),(X),2237,(X),(X)
1400000US11001003700,11001003700,"Census Tract 37, District of Columbia, District of Columbia",4418,1506,34.1,1123,527,46.9,1094,498,45.5,366,25,6.8,661,462,69.9,488,232,47.5,152,12,7.9,317,213,67.2,696,334,48.0,222,13,5.9,426,317,74.4,227,53,23.3,3101,1142,36.8,1317,364,27.6,1667,607,36.4,957,320,33.4,5743,(X),(X),710,287,40.4,5338,(X),(X),125,35,28.0,115,35,30.4,35,17,48.6,80,18,22.5,741,(X),(X),1742,(X),(X),1932,(X),(X),674,(X),(X),452,(X),(X),2090,(X),(X),2374,(X),(X),2585,(X),(X),861,(X),(X),519,(X),(X),2650,(X),(X)
1400000US11001003800,11001003800,"Census Tract 38, District of Columbia, District of Columbia",4645,993,21.4,757,368,48.6,757,368,48.6,338,188,55.6,351,180,51.3,285,95,33.3,123,46,37.4,120,49,40.8,505,282,55.8,221,142,64.3,251,140,55.8,226,47,20.8,3402,601,17.7,1243,392,31.5,2269,373,16.4,1310,205,15.6,6296,(X),(X),959,168,17.5,6183,(X),(X),124,31,25.0,101,8,7.9,34,0,0.0,67,8,11.9,515,(X),(X),1280,(X),(X),1280,(X),(X),458,(X),(X),330,(X),(X),1543,(X),(X),1709,(X),(X),1752,(X),(X),560,(X),(X),392,(X),(X),1782,(X),(X)
1400000US11001003900,11001003900,"Census Tract 39, District of Columbia, District of Columbia",4632,389,8.4,344,27,7.8,322,5,1.6,214,0,0.0,74,5,6.8,127,5,3.9,106,0,0.0,21,5,23.8,195,0,0.0,108,0,0.0,53,0,0.0,191,13,6.8,3747,303,8.1,885,86,9.7,2895,338,11.7,1560,188,12.1,4931,(X),(X),1335,150,11.2,6738,(X),(X),90,7,7.8,90,7,7.8,61,7,11.5,29,0,0.0,233,(X),(X),604,(X),(X),688,(X),(X),58,(X),(X),43,(X),(X),801,(X),(X),923,(X),(X),962,(X),(X),106,(X),(X),57,(X),(X),1080,(X),(X)
1400000US11001004001,11001004001,"Census Tract 40.01, District of Columbia, District of Columbia",3316,174,5.2,93,0,0.0,93,0,0.0,78,0,0.0,15,0,0.0,53,0,0.0,53,0,0.0,0,0,(X),49,0,0.0,34,0,0.0,15,0,0.0,253,6,2.4,3057,144,4.7,259,30,11.6,2296,174,7.6,1156,61,5.3,6298,(X),(X),1140,113,9.9,5190,(X),(X),167,6,3.6,144,6,4.2,49,0,0.0,95,6,6.3,104,(X),(X),232,(X),(X),246,(X),(X),0,(X),(X),0,(X),(X),284,(X),(X),350,(X),(X),358,(X),(X),8,(X),(X),8,(X),(X),386,(X),(X)
1400000US11001004002,11001004002,"Census Tract 40.02, District of Columbia, District of Columbia",2954,152,5.1,246,4,1.6,246,4,1.6,172,0,0.0,63,4,6.3,83,4,4.8,47,0,0.0,25,4,16.0,163,0,0.0,125,0,0.0,38,0,0.0,147,5,3.4,2599,114,4.4,355,38,10.7,1880,144,7.7,1061,77,7.3,4739,(X),(X),819,67,8.2,5864,(X),(X),74,5,6.8,62,0,0.0,27,0,0.0,35,0,0.0,94,(X),(X),270,(X),(X),283,(X),(X),31,(X),(X),27,(X),(X),302,(X),(X),456,(X),(X),463,(X),(X),74,(X),(X),70,(X),(X),490,(X),(X)
1400000US11001004100,11001004100,"Census Tract 41, District of Columbia, District of Columbia",2521,92,3.6,141,6,4.3,141,6,4.3,121,0,0.0,9,0,0.0,45,0,0.0,41,0,0.0,4,0,0.0,106,6,5.7,90,0,0.0,5,0,0.0,328,6,1.8,2185,43,2.0,336,49,14.6,1352,78,5.8,611,55,9.0,6618,(X),(X),741,23,3.1,5752,(X),(X),163,6,3.7,144,6,4.2,26,0,0.0,118,6,5.1,69,(X),(X),116,(X),(X),124,(X),(X),6,(X),(X),6,(X),(X),142,(X),(X),216,(X),(X),230,(X),(X),6,(X),(X),6,(X),(X),242,(X),(X)
1400000US11001004201,11001004201,"Census Tract 42.01, District of Columbia, District of Columbia",3359,301,9.0,179,56,31.3,152,29,19.1,84,0,0.0,45,29,64.4,66,9,13.6,32,0,0.0,25,9,36.0,98,20,20.4,64,0,0.0,20,20,100.0,152,10,6.6,2978,238,8.0,381,63,16.5,2493,220,8.8,1461,124,8.5,4454,(X),(X),1032,96,9.3,4618,(X),(X),51,0,0.0,41,0,0.0,9,0,0.0,32,0,0.0,153,(X),(X),472,(X),(X),483,(X),(X),92,(X),(X),83,(X),(X),553,(X),(X),626,(X),(X),635,(X),(X),97,(X),(X),88,(X),(X),653,(X),(X)
1400000US11001004202,11001004202,"Census Tract 42.02, District of Columbia, District of Columbia",2923,230,7.9,108,0,0.0,108,0,0.0,103,0,0.0,0,0,(X),51,0,0.0,51,0,0.0,0,0,(X),64,0,0.0,59,0,0.0,0,0,(X),176,22,12.5,2490,178,7.1,433,52,12.0,2112,210,9.9,1214,121,10.0,5210,(X),(X),898,89,9.9,4172,(X),(X),133,22,16.5,85,22,25.9,33,7,21.2,52,15,28.8,136,(X),(X),271,(X),(X),291,(X),(X),9,(X),(X),5,(X),(X),374,(X),(X),543,(X),(X),550,(X),(X),51,(X),(X),36,(X),(X),612,(X),(X)
1400000US11001004300,11001004300,"Census Tract 43, District of Columbia, District of Columbia",3429,678,19.8,469,166,35.4,464,161,34.7,155,12,7.7,244,135,55.3,190,52,27.4,95,12,12.6,65,40,61.5,301,112,37.2,76,3,3.9,190,95,50.0,365,137,37.5,2874,571,19.9,555,107,19.3,1835,312,17.0,1084,186,17.2,4061,(X),(X),751,126,16.8,2855,(X),(X),280,124,44.3,260,117,45.0,55,14,25.5,205,103,50.2,278,(X),(X),770,(X),(X),821,(X),(X),205,(X),(X),148,(X),(X),945,(X),(X),1134,(X),(X),1190,(X),(X),298,(X),(X),219,(X),(X),1229,(X),(X)
