GEO.id,GEO.id2,GEO.display-label,HC01_VC01,HC02_VC01,HC01_VC03,HC02_VC03,HC01_VC04,HC02_VC04,HC01_VC05,HC02_VC05,HC01_VC06,HC02_VC06,HC01_VC07,HC02_VC07,HC01_VC08,HC02_VC08,HC01_VC09,HC02_VC09,HC01_VC10,HC02_VC10,HC01_VC11,HC02_VC11,HC01_VC12,HC02_VC12,HC01_VC13,HC02_VC13,HC01_VC14,HC02_VC14,HC01_VC15,HC02_VC15,HC01_VC16,HC02_VC16,HC01_VC17,HC02_VC17,HC01_VC18,HC02_VC18,HC01_VC19,HC02_VC19,HC01_VC20,HC02_VC20,HC01_VC21,HC02_VC21,HC01_VC22,HC02_VC22,HC01_VC23,HC02_VC23,HC01_VC24,HC02_VC24,HC01_VC25,HC02_VC25,HC01_VC26,HC02_VC26,HC01_VC28,HC02_VC28,HC01_VC29,HC02_VC29,HC01_VC30,HC02_VC30,HC01_VC31,HC02_VC31,HC01_VC32,HC02_VC32,HC01_VC33,HC02_VC33,HC01_VC34,HC02_VC34,HC01_VC35,HC02_VC35,HC01_VC36,HC02_VC36,HC01_VC37,HC02_VC37,HC01_VC38,HC02_VC38,HC01_VC39,HC02_VC39,HC01_VC40,HC02_VC40,HC01_VC41,HC02_VC41,HC01_VC42,HC02_VC42,HC01_VC43,HC02_VC43,HC01_VC44,HC02_VC44,HC01_VC45,HC02_VC45,HC01_VC46,HC02_VC46,HC01_VC48,HC02_VC48,HC01_VC49,HC02_VC49,HC01_VC50,HC02_VC50,HC01_VC51,HC02_VC51,HC01_VC52,HC02_VC52,HC01_VC53,HC02_VC53,HC01_VC55,HC02_VC55,HC01_VC56,HC02_VC56,HC01_VC57,HC02_VC57,HC01_VC58,HC02_VC58,HC01_VC59,HC02_VC59,HC01_VC60,HC02_VC60,HC01_VC61,HC02_VC61,HC01_VC62,HC02_VC62,HC01_VC64,HC02_VC64,HC01_VC65,HC02_VC65,HC01_VC66,HC02_VC66,HC01_VC67,HC02_VC67,HC01_VC68,HC02_VC68,HC01_VC69,HC02_VC69,HC01_VC70,HC02_VC70,HC01_VC71,HC02_VC71,HC01_VC72,HC02_VC72,HC01_VC73,HC02_VC73,HC01_VC74,HC02_VC74,HC01_VC75,HC02_VC75,HC01_VC76,HC02_VC76,HC01_VC78,HC02_VC78,HC01_VC79,HC02_VC79,HC01_VC80,HC02_VC80,HC01_VC81,HC02_VC81,HC01_VC82,HC02_VC82,HC01_VC83,HC02_VC83,HC01_VC84,HC02_VC84,HC01_VC85,HC02_VC85,HC01_VC86,HC02_VC86,HC01_VC87,HC02_VC87,HC01_VC88,HC02_VC88,HC01_VC89,HC02_VC89,HC01_VC90,HC02_VC90,HC01_VC91,HC02_VC91,HC01_VC93,HC02_VC93,HC01_VC94,HC02_VC94,HC01_VC95,HC02_VC95,HC01_VC96,HC02_VC96,HC01_VC97,HC02_VC97,HC01_VC98,HC02_VC98,HC01_VC100,HC02_VC100,HC01_VC101,HC02_VC101,HC01_VC102,HC02_VC102,HC01_VC103,HC02_VC103,HC01_VC104,HC02_VC104
1400000US11001007401,11001007401,"Census Tract 74.01, District of Columbia, District of Columbia",2996,100.0,1259,42.0,1737,58.0,315,10.5,449,15.0,395,13.2,302,10.1,202,6.7,353,11.8,384,12.8,290,9.7,86,2.9,74,2.5,98,3.3,39,1.3,9,0.3,20.8,(X),1650,55.1,568,19.0,1082,36.1,1491,49.8,185,6.2,146,4.9,36,1.2,110,3.7,2970,99.1,14,0.5,2943,98.2,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.4,26,0.9,28,0.9,2968,99.1,7,0.2,2,0.1,1,0.0,21,0.7,2996,100.0,27,0.9,7,0.2,1,0.0,1,0.0,18,0.6,2969,99.1,12,0.4,2996,100.0,2990,99.8,893,29.8,101,3.4,1407,47.0,1028,34.3,483,16.1,316,10.5,106,3.5,52,1.7,6,0.2,0,0.0,6,0.2,893,100.0,727,81.4,452,50.6,101,11.3,45,5.0,585,65.5,391,43.8,166,18.6,141,15.8,36,4.0,569,63.7,129,14.4,3.35,(X),3.74,(X),971,100.0,893,92.0,78,8.0,0,0.0,7.8,(X),3.9,(X),893,100.0,59,6.6,834,93.4,3.25,(X),3.35,(X)
1400000US11001007403,11001007403,"Census Tract 74.03, District of Columbia, District of Columbia",2308,100.0,978,42.4,1330,57.6,242,10.5,292,12.7,197,8.5,179,7.8,203,8.8,385,16.7,294,12.7,247,10.7,76,3.3,59,2.6,81,3.5,40,1.7,13,0.6,26.0,(X),1480,64.1,567,24.6,913,39.6,1342,58.1,164,7.1,134,5.8,44,1.9,90,3.9,2289,99.2,10,0.4,2262,98.0,6,0.3,1,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.4,19,0.8,23,1.0,2280,98.8,8,0.3,5,0.2,0,0.0,12,0.5,2308,100.0,14,0.6,3,0.1,6,0.3,0,0.0,5,0.2,2294,99.4,10,0.4,2308,100.0,2290,99.2,862,37.3,129,5.6,855,37.0,657,28.5,279,12.1,158,6.8,165,7.1,94,4.1,18,0.8,0,0.0,18,0.8,862,100.0,580,67.3,345,40.0,129,15.0,57,6.6,387,44.9,253,29.4,282,32.7,217,25.2,49,5.7,422,49.0,117,13.6,2.66,(X),3.18,(X),1040,100.0,862,82.9,178,17.1,1,0.1,5.7,(X),4.0,(X),862,100.0,115,13.3,747,86.7,2.50,(X),2.68,(X)
1400000US11001007404,11001007404,"Census Tract 74.04, District of Columbia, District of Columbia",3314,100.0,1380,41.6,1934,58.4,401,12.1,572,17.3,429,12.9,315,9.5,239,7.2,439,13.2,373,11.3,298,9.0,81,2.4,57,1.7,82,2.5,23,0.7,5,0.2,18.9,(X),1710,51.6,584,17.6,1126,34.0,1541,46.5,148,4.5,110,3.3,26,0.8,84,2.5,3293,99.4,22,0.7,3267,98.6,3,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,21,0.6,29,0.9,3283,99.1,17,0.5,2,0.1,0,0.0,9,0.3,3314,100.0,30,0.9,1,0.0,0,0.0,1,0.0,28,0.8,3284,99.1,11,0.3,3314,100.0,3270,98.7,947,28.6,97,2.9,1639,49.5,1304,39.3,423,12.8,267,8.1,164,4.9,89,2.7,44,1.3,0,0.0,44,1.3,947,100.0,741,78.2,526,55.5,97,10.2,50,5.3,602,63.6,452,47.7,206,21.8,175,18.5,34,3.6,622,65.7,101,10.7,3.45,(X),3.91,(X),1372,100.0,947,69.0,425,31.0,2,0.1,1.5,(X),13.9,(X),947,100.0,67,7.1,880,92.9,2.69,(X),3.51,(X)
1400000US11001007406,11001007406,"Census Tract 74.06, District of Columbia, District of Columbia",3227,100.0,1321,40.9,1906,59.1,438,13.6,583,18.1,369,11.4,280,8.7,269,8.3,462,14.3,376,11.7,228,7.1,79,2.4,49,1.5,59,1.8,33,1.0,2,0.1,19.0,(X),1682,52.1,555,17.2,1127,34.9,1502,46.5,126,3.9,94,2.9,26,0.8,68,2.1,3219,99.8,5,0.2,3208,99.4,5,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,8,0.2,11,0.3,3215,99.6,8,0.2,3,0.1,0,0.0,1,0.0,3227,100.0,22,0.7,6,0.2,4,0.1,0,0.0,12,0.4,3205,99.3,5,0.2,3227,100.0,3227,100.0,954,29.6,114,3.5,1581,49.0,1286,39.9,387,12.0,233,7.2,191,5.9,89,2.8,0,0.0,0,0.0,0,0.0,954,100.0,810,84.9,577,60.5,114,11.9,71,7.4,640,67.1,477,50.0,144,15.1,121,12.7,26,2.7,675,70.8,88,9.2,3.38,(X),3.57,(X),1047,100.0,954,91.1,93,8.9,0,0.0,8.3,(X),4.9,(X),954,100.0,44,4.6,910,95.4,2.75,(X),3.41,(X)
1400000US11001007407,11001007407,"Census Tract 74.07, District of Columbia, District of Columbia",2373,100.0,1045,44.0,1328,56.0,227,9.6,234,9.9,217,9.1,182,7.7,161,6.8,314,13.2,369,15.5,271,11.4,98,4.1,85,3.6,117,4.9,76,3.2,22,0.9,29.8,(X),1589,67.0,659,27.8,930,39.2,1483,62.5,263,11.1,215,9.1,80,3.4,135,5.7,2357,99.3,29,1.2,2305,97.1,10,0.4,8,0.3,0,0.0,1,0.0,1,0.0,1,0.0,5,0.2,0,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,0,0.0,4,0.2,16,0.7,36,1.5,2319,97.7,22,0.9,9,0.4,2,0.1,6,0.3,2373,100.0,25,1.1,6,0.3,6,0.3,1,0.0,12,0.5,2348,98.9,25,1.1,2373,100.0,2366,99.7,898,37.8,190,8.0,824,34.7,585,24.7,288,12.1,175,7.4,166,7.0,92,3.9,7,0.3,0,0.0,7,0.3,898,100.0,601,66.9,324,36.1,190,21.2,79,8.8,342,38.1,213,23.7,297,33.1,246,27.4,67,7.5,409,45.5,175,19.5,2.63,(X),3.17,(X),1066,100.0,898,84.2,168,15.8,1,0.1,6.7,(X),12.5,(X),898,100.0,308,34.3,590,65.7,2.40,(X),2.76,(X)
1400000US11001007408,11001007408,"Census Tract 74.08, District of Columbia, District of Columbia",2166,100.0,914,42.2,1252,57.8,277,12.8,314,14.5,200,9.2,165,7.6,160,7.4,302,13.9,302,13.9,191,8.8,76,3.5,48,2.2,82,3.8,40,1.8,9,0.4,24.0,(X),1268,58.5,481,22.2,787,36.3,1171,54.1,161,7.4,131,6.0,44,2.0,87,4.0,2149,99.2,3,0.1,2146,99.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,0.8,4,0.2,2163,99.9,15,0.7,0,0.0,0,0.0,1,0.0,2166,100.0,10,0.5,9,0.4,1,0.0,0,0.0,0,0.0,2156,99.5,3,0.1,2166,100.0,2166,100.0,768,35.5,109,5.0,928,42.8,738,34.1,229,10.6,148,6.8,132,6.1,73,3.4,0,0.0,0,0.0,0,0.0,768,100.0,530,69.0,339,44.1,109,14.2,45,5.9,370,48.2,273,35.5,238,31.0,199,25.9,48,6.3,403,52.5,113,14.7,2.82,(X),3.39,(X),1035,100.0,768,74.2,267,25.8,0,0.0,8.0,(X),14.4,(X),768,100.0,92,12.0,676,88.0,2.47,(X),2.87,(X)
1400000US11001007409,11001007409,"Census Tract 74.09, District of Columbia, District of Columbia",3444,100.0,1466,42.6,1978,57.4,417,12.1,476,13.8,283,8.2,251,7.3,280,8.1,596,17.3,446,13.0,283,8.2,89,2.6,78,2.3,132,3.8,99,2.9,14,0.4,25.2,(X),2117,61.5,776,22.5,1341,38.9,1972,57.3,292,8.5,245,7.1,85,2.5,160,4.6,3416,99.2,9,0.3,3390,98.4,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16,0.5,28,0.8,16,0.5,3416,99.2,21,0.6,6,0.2,1,0.0,18,0.5,3444,100.0,33,1.0,8,0.2,11,0.3,1,0.0,13,0.4,3411,99.0,8,0.2,3444,100.0,3444,100.0,1388,40.3,178,5.2,1420,41.2,1156,33.6,278,8.1,155,4.5,180,5.2,101,2.9,0,0.0,0,0.0,0,0.0,1388,100.0,919,66.2,640,46.1,178,12.8,92,6.6,652,47.0,494,35.6,469,33.8,402,29.0,132,9.5,716,51.6,217,15.6,2.48,(X),3.04,(X),1458,100.0,1388,95.2,70,4.8,0,0.0,7.1,(X),3.1,(X),1388,100.0,247,17.8,1141,82.2,2.51,(X),2.48,(X)
1400000US11001007502,11001007502,"Census Tract 75.02, District of Columbia, District of Columbia",4221,100.0,1919,45.5,2302,54.5,380,9.0,496,11.8,370,8.8,312,7.4,327,7.7,616,14.6,621,14.7,536,12.7,145,3.4,126,3.0,179,4.2,94,2.2,19,0.5,28.6,(X),2776,65.8,1180,28.0,1596,37.8,2589,61.3,362,8.6,292,6.9,84,2.0,208,4.9,4159,98.5,42,1.0,4101,97.2,3,0.1,8,0.2,1,0.0,0,0.0,3,0.1,1,0.0,1,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.1,62,1.5,61,1.4,4160,98.6,34,0.8,20,0.5,0,0.0,16,0.4,4221,100.0,34,0.8,19,0.5,3,0.1,0,0.0,12,0.3,4187,99.2,42,1.0,4221,100.0,3988,94.5,1578,37.4,213,5.0,1486,35.2,1128,26.7,470,11.1,270,6.4,241,5.7,99,2.3,233,5.5,233,5.5,0,0.0,1578,100.0,917,58.1,570,36.1,213,13.5,101,6.4,612,38.8,427,27.1,661,41.9,576,36.5,157,9.9,673,42.6,270,17.1,2.53,(X),3.37,(X),1745,100.0,1578,90.4,167,9.6,0,0.0,3.5,(X),8.2,(X),1578,100.0,249,15.8,1329,84.2,2.70,(X),2.49,(X)
1400000US11001007503,11001007503,"Census Tract 75.03, District of Columbia, District of Columbia",2515,100.0,1072,42.6,1443,57.4,265,10.5,319,12.7,250,9.9,168,6.7,175,7.0,338,13.4,335,13.3,250,9.9,105,4.2,89,3.5,135,5.4,74,2.9,12,0.5,27.5,(X),1574,62.6,595,23.7,979,38.9,1480,58.8,277,11.0,221,8.8,81,3.2,140,5.6,2486,98.8,28,1.1,2445,97.2,3,0.1,5,0.2,0,0.0,0,0.0,3,0.1,1,0.0,1,0.0,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,4,0.2,29,1.2,43,1.7,2471,98.3,15,0.6,14,0.6,5,0.2,12,0.5,2515,100.0,26,1.0,16,0.6,8,0.3,1,0.0,1,0.0,2489,99.0,28,1.1,2515,100.0,2510,99.8,870,34.6,135,5.4,1013,40.3,743,29.5,325,12.9,177,7.0,167,6.6,62,2.5,5,0.2,0,0.0,5,0.2,870,100.0,582,66.9,346,39.8,135,15.5,59,6.8,387,44.5,263,30.2,288,33.1,236,27.1,67,7.7,417,47.9,181,20.8,2.89,(X),3.53,(X),979,100.0,870,88.9,109,11.1,1,0.1,9.9,(X),8.8,(X),870,100.0,292,33.6,578,66.4,3.06,(X),2.80,(X)
1400000US11001007504,11001007504,"Census Tract 75.04, District of Columbia, District of Columbia",2358,100.0,1088,46.1,1270,53.9,261,11.1,283,12.0,201,8.5,155,6.6,171,7.3,330,14.0,349,14.8,259,11.0,93,3.9,77,3.3,116,4.9,51,2.2,12,0.5,28.3,(X),1522,64.5,643,27.3,879,37.3,1425,60.4,224,9.5,179,7.6,78,3.3,101,4.3,2337,99.1,21,0.9,2296,97.4,4,0.2,13,0.6,1,0.0,11,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.1,21,0.9,25,1.1,2317,98.3,16,0.7,14,0.6,2,0.1,12,0.5,2358,100.0,21,0.9,4,0.2,2,0.1,5,0.2,10,0.4,2337,99.1,21,0.9,2358,100.0,2324,98.6,856,36.3,125,5.3,864,36.6,671,28.5,270,11.5,137,5.8,209,8.9,96,4.1,34,1.4,3,0.1,31,1.3,856,100.0,564,65.9,346,40.4,125,14.6,56,6.5,373,43.6,254,29.7,292,34.1,233,27.2,50,5.8,415,48.5,138,16.1,2.71,(X),3.23,(X),1154,100.0,856,74.2,298,25.8,2,0.2,12.4,(X),18.7,(X),856,100.0,163,19.0,693,81.0,3.09,(X),2.63,(X)
1400000US11001007601,11001007601,"Census Tract 76.01, District of Columbia, District of Columbia",4572,100.0,2103,46.0,2469,54.0,297,6.5,359,7.9,283,6.2,322,7.0,280,6.1,590,12.9,769,16.8,651,14.2,261,5.7,250,5.5,352,7.7,128,2.8,30,0.7,37.0,(X),3452,75.5,1538,33.6,1914,41.9,3240,70.9,638,14.0,510,11.2,212,4.6,298,6.5,4537,99.2,118,2.6,4378,95.8,9,0.2,3,0.1,0,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29,0.6,35,0.8,130,2.8,4411,96.5,23,0.5,9,0.2,2,0.0,38,0.8,4572,100.0,57,1.2,7,0.2,12,0.3,0,0.0,38,0.8,4515,98.8,108,2.4,4572,100.0,4512,98.7,1878,41.1,411,9.0,1321,28.9,763,16.7,621,13.6,316,6.9,281,6.1,115,2.5,60,1.3,14,0.3,46,1.0,1878,100.0,1105,58.8,448,23.9,411,21.9,134,7.1,566,30.1,267,14.2,773,41.2,656,34.9,134,7.1,626,33.3,408,21.7,2.40,(X),3.13,(X),2171,100.0,1878,86.5,293,13.5,4,0.2,5.1,(X),14.0,(X),1878,100.0,834,44.4,1044,55.6,2.66,(X),2.19,(X)
1400000US11001007603,11001007603,"Census Tract 76.03, District of Columbia, District of Columbia",4255,100.0,1837,43.2,2418,56.8,234,5.5,269,6.3,233,5.5,214,5.0,208,4.9,647,15.2,684,16.1,677,15.9,242,5.7,224,5.3,333,7.8,230,5.4,60,1.4,39.5,(X),3380,79.4,1411,33.2,1969,46.3,3272,76.9,758,17.8,623,14.6,230,5.4,393,9.2,4187,98.4,276,6.5,3858,90.7,9,0.2,21,0.5,6,0.1,6,0.1,6,0.1,0,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23,0.5,68,1.6,308,7.2,3908,91.8,38,0.9,32,0.8,1,0.0,50,1.2,4255,100.0,52,1.2,6,0.1,2,0.0,1,0.0,43,1.0,4203,98.8,265,6.2,4255,100.0,4237,99.6,2138,50.2,476,11.2,1065,25.0,693,16.3,351,8.2,160,3.8,207,4.9,100,2.4,18,0.4,0,0.0,18,0.4,2138,100.0,1062,49.7,451,21.1,476,22.3,156,7.3,483,22.6,252,11.8,1076,50.3,972,45.5,248,11.6,553,25.9,500,23.4,1.98,(X),2.78,(X),2292,100.0,2138,93.3,154,6.7,10,0.4,2.5,(X),6.4,(X),2138,100.0,1056,49.4,1082,50.6,2.04,(X),1.93,(X)
1400000US11001007604,11001007604,"Census Tract 76.04, District of Columbia, District of Columbia",3764,100.0,1669,44.3,2095,55.7,228,6.1,247,6.6,246,6.5,204,5.4,200,5.3,487,12.9,646,17.2,563,15.0,231,6.1,228,6.1,308,8.2,137,3.6,39,1.0,39.2,(X),2923,77.7,1269,33.7,1654,43.9,2796,74.3,627,16.7,484,12.9,188,5.0,296,7.9,3735,99.2,138,3.7,3555,94.4,10,0.3,13,0.3,1,0.0,0,0.0,7,0.2,3,0.1,2,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19,0.5,29,0.8,145,3.9,3582,95.2,28,0.7,14,0.4,0,0.0,26,0.7,3764,100.0,22,0.6,3,0.1,1,0.0,4,0.1,14,0.4,3742,99.4,138,3.7,3764,100.0,3746,99.5,1747,46.4,389,10.3,1033,27.4,655,17.4,354,9.4,161,4.3,223,5.9,113,3.0,18,0.5,0,0.0,18,0.5,1747,100.0,926,53.0,389,22.3,389,22.3,128,7.3,439,25.1,224,12.8,821,47.0,704,40.3,154,8.8,483,27.6,387,22.2,2.14,(X),2.92,(X),1936,100.0,1747,90.2,189,9.8,3,0.2,0.9,(X),8.1,(X),1747,100.0,643,36.8,1104,63.2,2.43,(X),1.98,(X)
1400000US11001007605,11001007605,"Census Tract 76.05, District of Columbia, District of Columbia",3721,100.0,1681,45.2,2040,54.8,229,6.2,299,8.0,232,6.2,200,5.4,240,6.4,596,16.0,571,15.3,557,15.0,219,5.9,199,5.3,220,5.9,131,3.5,28,0.8,36.2,(X),2846,76.5,1221,32.8,1625,43.7,2714,72.9,491,13.2,379,10.2,120,3.2,259,7.0,3663,98.4,48,1.3,3591,96.5,8,0.2,16,0.4,3,0.1,7,0.2,4,0.1,2,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,58,1.6,72,1.9,3640,97.8,27,0.7,33,0.9,1,0.0,14,0.4,3721,100.0,30,0.8,7,0.2,7,0.2,2,0.1,14,0.4,3691,99.2,43,1.2,3721,100.0,3696,99.3,1696,45.6,326,8.8,984,26.4,650,17.5,426,11.4,197,5.3,264,7.1,103,2.8,25,0.7,0,0.0,25,0.7,1696,100.0,880,51.9,394,23.2,326,19.2,121,7.1,448,26.4,225,13.3,816,48.1,704,41.5,131,7.7,508,30.0,313,18.5,2.18,(X),2.97,(X),1828,100.0,1696,92.8,132,7.2,1,0.1,2.0,(X),7.1,(X),1696,100.0,392,23.1,1304,76.9,2.63,(X),2.04,(X)
1400000US11001007703,11001007703,"Census Tract 77.03, District of Columbia, District of Columbia",4615,100.0,1978,42.9,2637,57.1,445,9.6,495,10.7,422,9.1,339,7.3,314,6.8,655,14.2,674,14.6,512,11.1,162,3.5,159,3.4,275,6.0,135,2.9,28,0.6,29.4,(X),3051,66.1,1200,26.0,1851,40.1,2861,62.0,531,11.5,438,9.5,143,3.1,295,6.4,4566,98.9,39,0.8,4439,96.2,12,0.3,7,0.2,1,0.0,0,0.0,0,0.0,3,0.1,1,0.0,0,0.0,2,0.0,3,0.1,2,0.0,0,0.0,1,0.0,0,0.0,66,1.4,49,1.1,45,1.0,4486,97.2,35,0.8,12,0.3,5,0.1,82,1.8,4615,100.0,104,2.3,7,0.2,4,0.1,4,0.1,89,1.9,4511,97.7,24,0.5,4615,100.0,4608,99.8,1834,39.7,287,6.2,1746,37.8,1270,27.5,502,10.9,268,5.8,239,5.2,101,2.2,7,0.2,0,0.0,7,0.2,1834,100.0,1133,61.8,644,35.1,287,15.6,111,6.1,744,40.6,479,26.1,701,38.2,625,34.1,200,10.9,780,42.5,379,20.7,2.51,(X),3.24,(X),2025,100.0,1834,90.6,191,9.4,3,0.1,4.5,(X),7.8,(X),1834,100.0,382,20.8,1452,79.2,2.32,(X),2.56,(X)
1400000US11001007707,11001007707,"Census Tract 77.07, District of Columbia, District of Columbia",3796,100.0,1684,44.4,2112,55.6,300,7.9,328,8.6,262,6.9,239,6.3,218,5.7,452,11.9,547,14.4,464,12.2,167,4.4,166,4.4,352,9.3,254,6.7,47,1.2,37.0,(X),2752,72.5,1174,30.9,1578,41.6,2616,68.9,741,19.5,653,17.2,267,7.0,386,10.2,3751,98.8,23,0.6,3708,97.7,11,0.3,8,0.2,1,0.0,3,0.1,4,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,45,1.2,39,1.0,3752,98.8,43,1.1,11,0.3,1,0.0,5,0.1,3796,100.0,15,0.4,7,0.2,0,0.0,0,0.0,8,0.2,3781,99.6,22,0.6,3796,100.0,3791,99.9,1478,38.9,379,10.0,1257,33.1,799,21.0,474,12.5,218,5.7,203,5.3,84,2.2,5,0.1,0,0.0,5,0.1,1478,100.0,974,65.9,404,27.3,379,25.6,116,7.8,497,33.6,260,17.6,504,34.1,438,29.6,167,11.3,522,35.3,499,33.8,2.56,(X),3.17,(X),1684,100.0,1478,87.8,206,12.2,3,0.2,5.2,(X),10.7,(X),1478,100.0,876,59.3,602,40.7,2.44,(X),2.75,(X)
1400000US11001007708,11001007708,"Census Tract 77.08, District of Columbia, District of Columbia",2706,100.0,1151,42.5,1555,57.5,241,8.9,271,10.0,194,7.2,207,7.6,166,6.1,371,13.7,434,16.0,367,13.6,126,4.7,104,3.8,155,5.7,59,2.2,11,0.4,32.7,(X),1869,69.1,713,26.3,1156,42.7,1762,65.1,282,10.4,225,8.3,99,3.7,126,4.7,2684,99.2,16,0.6,2660,98.3,5,0.2,2,0.1,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,22,0.8,23,0.8,2681,99.1,15,0.6,3,0.1,0,0.0,7,0.3,2706,100.0,7,0.3,3,0.1,3,0.1,0,0.0,1,0.0,2699,99.7,16,0.6,2706,100.0,2684,99.2,1152,42.6,159,5.9,928,34.3,660,24.4,286,10.6,167,6.2,159,5.9,92,3.4,22,0.8,0,0.0,22,0.8,1152,100.0,693,60.2,386,33.5,159,13.8,61,5.3,461,40.0,288,25.0,459,39.8,400,34.7,83,7.2,483,41.9,186,16.1,2.33,(X),2.98,(X),1270,100.0,1152,90.7,118,9.3,3,0.2,2.6,(X),7.0,(X),1152,100.0,224,19.4,928,80.6,2.60,(X),2.27,(X)
1400000US11001007709,11001007709,"Census Tract 77.09, District of Columbia, District of Columbia",1979,100.0,901,45.5,1078,54.5,138,7.0,120,6.1,128,6.5,114,5.8,128,6.5,251,12.7,338,17.1,293,14.8,137,6.9,86,4.3,143,7.2,75,3.8,28,1.4,37.9,(X),1516,76.6,679,34.3,837,42.3,1443,72.9,287,14.5,246,12.4,91,4.6,155,7.8,1951,98.6,29,1.5,1898,95.9,8,0.4,9,0.5,0,0.0,0,0.0,3,0.2,0,0.0,5,0.3,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.4,28,1.4,38,1.9,1921,97.1,21,1.1,11,0.6,2,0.1,14,0.7,1979,100.0,35,1.8,5,0.3,14,0.7,1,0.1,15,0.8,1944,98.2,29,1.5,1979,100.0,1944,98.2,950,48.0,161,8.1,505,25.5,328,16.6,197,10.0,96,4.9,131,6.6,74,3.7,35,1.8,8,0.4,27,1.4,950,100.0,450,47.4,208,21.9,161,16.9,56,5.9,239,25.2,130,13.7,500,52.6,434,45.7,109,11.5,265,27.9,207,21.8,2.05,(X),2.92,(X),1117,100.0,950,85.0,167,15.0,1,0.1,2.3,(X),11.3,(X),950,100.0,299,31.5,651,68.5,2.42,(X),1.87,(X)
1400000US11001007803,11001007803,"Census Tract 78.03, District of Columbia, District of Columbia",3092,100.0,1416,45.8,1676,54.2,203,6.6,234,7.6,202,6.5,188,6.1,162,5.2,355,11.5,491,15.9,475,15.4,174,5.6,140,4.5,250,8.1,162,5.2,56,1.8,39.0,(X),2336,75.5,1033,33.4,1303,42.1,2234,72.3,547,17.7,468,15.1,174,5.6,294,9.5,3065,99.1,33,1.1,3014,97.5,3,0.1,5,0.2,5,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.3,27,0.9,55,1.8,3038,98.3,11,0.4,6,0.2,0,0.0,16,0.5,3092,100.0,32,1.0,3,0.1,6,0.2,3,0.1,20,0.6,3060,99.0,33,1.1,3092,100.0,3065,99.1,1303,42.1,260,8.4,864,27.9,505,16.3,448,14.5,233,7.5,190,6.1,67,2.2,27,0.9,0,0.0,27,0.9,1303,100.0,730,56.0,274,21.0,260,20.0,73,5.6,379,29.1,167,12.8,573,44.0,497,38.1,157,12.0,388,29.8,376,28.9,2.35,(X),3.15,(X),1617,100.0,1303,80.6,314,19.4,2,0.1,6.9,(X),19.3,(X),1303,100.0,633,48.6,670,51.4,2.61,(X),2.11,(X)
